Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,274.5,631.5,1,0,1,750,15,8,255,187.733,28.44,0,69.4648,11.6381,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,861.1,635.2,1,0,1,1346,21,10,255,198.415,30.1181,0,67.2649,11.3006,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,808,628.5,1,0,1,790,16,8,255,135.195,20.2949,0,63.7496,10.6614,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,1017.5,619.5,1,0,1,861,17,8,255,160.692,24.252,0,71.4023,11.881,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,1700.64,618.942,1,0,1,1012,19,8,255,147.184,22.1532,0,72.9293,12.105,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,348,605.5,1,0,1,297,10,8,255,134.013,20.0976,0,64.9524,10.8378,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,456,609,1,0,1,832,16,10,255,143.645,21.607,0,67.1241,11.195,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,749.75,596.25,1,0,1,416,12,8,255,74.1827,10.9303,0,27.8353,5.10586,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,975,583.5,1,0,1,431,12,8,255,89.4965,13.2622,0,42.1696,7.30165,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,551,583.5,1,0,1,1249,21,10,255,177.263,26.8118,0,70.6779,11.8016,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,403,568,1,0,1,182,8,8,255,73.8846,10.8846,0,31.777,5.71529,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,738,567,1,0,1,759,16,8,255,161.294,24.336,0,69.0124,11.521,1, "2021-07-09 [오전 11:01:34]: no comment"
