Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,865.75,855.25,1,0,2,488,13,86,255,116.707,211.25,0,31.5393,56.0541,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,735.5,853,1,0,2,261,9,88,255,79.1724,143.617,0,23.7787,42.2199,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,751,844.5,1,0,2,164,8,86,255,55.561,100.841,0,8.16461,13.9516,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,243,827.5,1,0,2,303,11,86,255,56.9703,103.356,0,17.6926,31.1853,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,256,814.5,1,0,2,121,7,88,255,34.0992,62.0331,0,4.51245,7.3323,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,697.5,782,1,0,2,231,9,86,255,84.8874,153.952,0,24.6306,43.716,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,495.5,760.5,1,0,2,187,8,88,255,33.8717,61.6417,0,3.4959,5.4331,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,867.677,755.915,1,0,2,196,9,86,255,113.653,205.724,0,34.1281,60.7598,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,881.647,748.656,1,0,2,275,9,86,255,99.6145,180.469,0,27.5301,48.9446,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,1097.43,749.701,1,0,2,259,10,86,255,98.0502,177.683,0,33.2304,59.1546,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,1106.76,735.941,1,0,2,216,9,86,255,59.6944,108.394,0,15.7394,27.6482,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,584.5,736.5,1,0,2,186,8,86,255,96.6129,175,0,34.4344,61.4043,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,599.5,734,1,0,2,215,9,88,255,117.414,212.502,0,33.0754,58.8407,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,1665.5,719,1,0,2,248,9,88,255,75.3468,136.69,0,26.3667,46.846,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,1677.25,709.25,1,0,2,225,9,88,255,57.0578,103.64,0,16.3768,28.8188,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,847,720,1,0,2,110,7,86,255,55.6818,101.055,0,11.4707,19.9515,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,843.921,707.786,1,0,2,195,9,88,255,46.0872,83.7282,0,6.88763,11.6835,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,404,685,1,0,2,175,8,86,255,75.9657,137.76,0,22.8982,40.6213,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,417.824,680.294,1,0,2,289,10,86,255,112.242,203.166,0,36.9607,65.8422,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,948.527,681.162,1,0,2,277,10,86,255,119.274,215.801,0,37.933,67.6617,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,137,676.5,1,0,2,255,10,86,255,114.71,207.588,0,40.5926,72.4388,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,132.5,660,1,0,2,276,10,86,255,108.17,195.888,0,34.9148,62.1677,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,988.75,679.25,1,0,3,274,10,86,255,133.777,242.004,0,20.4999,36.1144,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,1001.5,668,1,0,3,257,10,86,255,128.074,231.732,0,23.9518,42.3868,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,1016.1,657.8,1,0,3,227,9,86,255,123.678,223.815,0,28.0616,49.768,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,622.5,654,1,0,6,327,11,88,255,22.1284,40.4251,0,2.00245,2.81391,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,581.5,644,1,0,2,106,7,86,255,46.8679,85.1038,0,7.95142,13.581,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,586.5,634.5,1,0,2,149,7,86,255,49.0134,88.9799,0,7.18288,12.0778,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,602,637.5,1,0,2,134,7,86,255,70.1642,127.216,0,13.4524,23.4936,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,452.75,645.25,1,0,3,136,8,86,255,109.941,199.044,0,33.977,60.5533,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,466.038,636.308,1,0,3,315,11,86,255,122.314,221.403,0,29.7883,52.8708,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,480,627.5,1,0,3,258,10,86,255,119.512,216.306,0,33.6694,59.9432,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,1097.5,638,1,0,2,233,9,86,255,106.73,193.232,0,36.2614,64.6227,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,1106.5,621,1,0,2,151,7,86,255,83.7417,151.775,0,31.4062,56.0144,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,718.5,625,1,0,3,150,7,86,255,129.6,234.48,0,25.9217,45.9163,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,729.12,616.16,1,0,3,225,9,86,255,135.196,244.587,0,16.5848,28.9797,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,747.604,615.759,1,0,3,310,10,86,255,127.803,231.248,0,24.5451,43.4142,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,598.5,617,1,0,2,270,10,86,255,119.937,217.096,0,31.5652,56.0799,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,586.6,610.8,1,0,2,152,7,86,255,63.7895,115.796,0,17.7762,31.3604,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,627,614.5,1,0,2,183,8,86,255,115.432,208.907,0,32.3174,57.5037,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,646,613,1,0,2,362,12,86,255,123.099,222.746,0,30.3383,53.8951,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,168.135,621.359,1,0,3,241,9,88,255,64.2241,116.564,0,19.6507,34.7286,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,183,616,1,0,3,262,10,88,255,66.4008,120.519,0,20.5504,36.3263,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,472,591,1,0,6,130,8,88,255,74.4769,135.092,0,23.2359,41.1684,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,463,581.5,1,0,6,200,9,86,255,108.055,195.615,0,34.859,62.136,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,456.665,565.482,1,0,6,143,8,88,255,57.4336,104.245,0,15.1266,26.6016,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,725.531,572.774,1,0,2,166,8,86,255,116.759,211.367,0,33.4699,59.5214,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,725,561.5,1,0,2,119,7,88,255,110.235,199.546,0,40.8731,72.939,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,263,554.5,1,0,2,466,13,86,255,120.077,217.285,0,38.098,67.9105,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,813.5,567,1,0,3,143,7,86,255,67.7762,122.965,0,14.2709,25.0336,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,813.905,555.612,1,0,3,176,8,86,255,60.8125,110.375,0,9.54627,16.4591,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,796.719,545.976,1,0,3,271,10,86,255,108.749,196.934,0,38.402,68.3875,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,568.5,538.5,1,0,2,205,8,88,255,58.2,105.605,0,12.8352,22.4668,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,583.5,536.5,1,0,2,202,8,86,255,108.49,196.396,0,37.3235,66.5137,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,1769.6,540.2,1,0,2,158,7,86,255,99.7785,180.753,0,36.6471,65.3381,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,886,542.5,1,0,2,263,10,88,255,63.4943,115.236,0,17.0099,29.9272,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,878.75,529.75,1,0,2,291,10,86,255,112.966,204.481,0,35.9636,64.0654,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,645,537,1,0,2,189,8,86,255,85.0317,154.148,0,23.1861,41.0906,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,647.5,520.5,1,0,2,170,8,86,255,61.7059,111.918,0,14.4688,25.3886,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,622,524,1,0,2,308,11,86,255,118.919,215.201,0,33.6614,59.8931,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,631.5,506.5,1,0,2,226,9,86,255,105.164,190.46,0,36.4373,64.9291,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,843,515,1,0,2,194,9,86,255,55.8093,101.32,0,13.1685,22.9564,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,1374.5,496.5,1,0,2,455,13,86,255,114.589,207.457,0,35.7322,63.6159,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,1391.6,489.662,1,0,2,176,8,88,255,50.0341,90.8409,0,14.1546,24.8229,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,867.99,482.57,1,0,2,140,7,86,255,50.6,91.9071,0,12.826,22.4296,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,962.732,480.085,1,0,2,311,11,86,255,113.293,205.058,0,35.5899,63.4461,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,706,485.5,1,0,2,220,10,88,255,73.0727,132.595,0,19.8984,35.2137,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,695.75,475.75,1,0,2,263,10,88,255,110.418,199.886,0,37.1147,66.1489,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,835.25,463.75,1,0,2,177,9,88,255,47.0904,85.5706,0,10.2176,17.658,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,1540.61,465.995,1,0,2,187,8,86,255,114.476,207.214,0,40.2385,71.7987,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,1526.6,459.8,1,0,2,370,12,86,255,115.114,208.384,0,36.0443,64.1867,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,763,470,1,0,2,189,9,88,255,45.164,82.1376,0,7.03426,11.9342,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,757.5,454,1,0,2,192,8,86,255,49.7396,90.3125,0,10.4953,18.1927,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,1557.5,445,1,0,2,283,10,88,255,44.2473,80.424,0,11.1593,19.3878,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,1344.5,436,1,0,2,357,11,86,255,63.0952,114.471,0,21.1449,37.4488,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,1329.5,429.5,1,0,2,168,8,86,255,36.506,66.3929,0,7.40963,12.5192,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,586.423,432.115,1,0,2,272,10,88,255,105.489,190.985,0,37.2087,66.3507,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,601,429,1,0,2,129,7,88,255,57.0388,103.543,0,15.5135,27.0795,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,815,388.5,1,0,2,293,11,86,255,77.5051,140.587,0,25.4716,45.2324,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,814,370,1,0,2,345,12,86,255,115.104,208.339,0,35.643,63.522,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,541.5,354.5,1,0,2,128,7,88,255,27.1797,49.6406,0,4.54972,7.45989,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,1587.21,338.97,1,0,2,122,7,86,255,37.6721,68.5328,0,7.24033,12.1834,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,1580,328.5,1,0,2,127,7,86,255,34.6772,63.063,0,4.51349,7.38372,1, "2021-07-06 [오후 2:47:39]: no comment"
